rating_id,member_id,film_id,rated_at,engagement,promote
R00707856,1130,3565,2000-11-22 13:48:34,0.370681,0
R00707857,1131,1254,2000-11-22 13:49:14,0.906905,1
R00707858,1131,1362,2000-11-22 13:49:14,0.896911,1
R00707859,1131,2186,2000-11-22 13:49:14,0.921562,1
R00707860,1131,2858,2000-11-22 13:49:14,0.948742,1
R00707861,1131,3435,2000-11-22 13:49:14,0.930622,1
R00707862,1131,527,2000-11-22 13:49:47,0.964311,1
R00707863,1131,3811,2000-11-22 13:49:47,0.904001,1
R00707864,1130,1084,2000-11-22 13:49:53,0.768214,1
R00707865,1130,858,2000-11-22 13:50:48,0.86406,1
R00707866,1130,1104,2000-11-22 13:51:07,0.803242,1
R00707867,1130,593,2000-11-22 13:51:24,0.891204,1
R00707868,1130,912,2000-11-22 13:51:58,0.882576,1
R00707869,1130,923,2000-11-22 13:51:58,0.865921,1
R00707870,1130,2028,2000-11-22 13:51:58,0.846408,1
R00707871,1130,2971,2000-11-22 13:51:58,0.639641,1
R00707872,1131,1104,2000-11-22 13:52:17,0.933676,1
R00707873,1131,1939,2000-11-22 13:52:17,0.914844,1
R00707874,1131,1944,2000-11-22 13:52:17,0.913563,1
R00707875,1130,527,2000-11-22 13:52:31,0.924451,1
R00707876,1130,908,2000-11-22 13:52:31,0.903433,1
R00707877,1130,1204,2000-11-22 13:52:31,0.846799,1
R00707878,1130,1254,2000-11-22 13:52:31,0.817834,1
R00707879,1130,50,2000-11-22 13:52:49,0.913121,1
R00707880,1130,1233,2000-11-22 13:52:49,0.837947,1
R00707881,1130,3504,2000-11-22 13:52:49,0.730091,1
R00707882,1131,912,2000-11-22 13:52:56,0.963049,1
R00707883,1131,2731,2000-11-22 13:52:56,0.939538,1
R00707884,1131,3007,2000-11-22 13:52:56,0.871131,1
R00707885,1131,3341,2000-11-22 13:52:56,0.880638,1
R00707886,1131,3462,2000-11-22 13:52:56,0.909006,1
R00707887,1130,1617,2000-11-22 13:53:07,0.866339,1
R00707888,1130,928,2000-11-22 13:53:25,0.815425,1
R00707889,1130,2728,2000-11-22 13:53:35,0.835173,1
R00707890,1131,2788,2000-11-22 13:53:45,0.915229,1
R00707891,1130,1196,2000-11-22 13:54:11,0.89602,1
R00707892,1130,1217,2000-11-22 13:54:11,0.869915,1
R00707893,1130,1247,2000-11-22 13:54:11,0.893203,1
R00707894,1130,1276,2000-11-22 13:54:11,0.824153,1
R00707895,1130,3270,2000-11-22 13:54:11,0.601926,0
R00707896,1130,3468,2000-11-22 13:54:11,0.883535,1
R00707897,1131,1090,2000-11-22 13:54:16,0.937203,1
R00707898,1131,1617,2000-11-22 13:54:16,0.937463,1
R00707899,1131,2132,2000-11-22 13:54:16,0.920983,1
R00707900,1837,112,2000-11-22 13:54:21,0.582951,0
R00707901,1837,1676,2000-11-22 13:54:21,0.479153,0
R00707902,1837,2916,2000-11-22 13:54:21,0.722484,1
R00707903,1130,903,2000-11-22 13:54:35,0.866447,1
R00707904,1130,1198,2000-11-22 13:54:35,0.934436,1
R00707905,1130,1294,2000-11-22 13:54:35,0.829009,1
R00707906,1130,3742,2000-11-22 13:54:35,0.86813,1
R00707907,1131,1203,2000-11-22 13:54:49,0.949139,1
R00707908,1131,1204,2000-11-22 13:54:49,0.937596,1
R00707909,1131,3469,2000-11-22 13:54:49,0.94598,1
R00707910,1131,3629,2000-11-22 13:54:49,0.927519,1
R00707911,1837,733,2000-11-22 13:54:56,0.709404,1
R00707912,1837,1372,2000-11-22 13:54:56,0.586593,0
R00707913,1837,1580,2000-11-22 13:54:56,0.749649,1
R00707914,1837,2628,2000-11-22 13:54:56,0.586728,0
R00707915,1130,904,2000-11-22 13:55:02,0.913286,1
R00707916,1130,3897,2000-11-22 13:55:02,0.853019,1
R00707917,1130,1927,2000-11-22 13:55:15,0.868007,1
R00707918,1131,1089,2000-11-22 13:55:20,0.925575,1
R00707919,1131,1284,2000-11-22 13:55:20,0.934558,1
R00707920,1131,3504,2000-11-22 13:55:20,0.902455,1
R00707921,1130,260,2000-11-22 13:55:26,0.940426,1
R00707922,1837,10,2000-11-22 13:55:30,0.583724,0
R00707923,1837,329,2000-11-22 13:55:30,0.526356,0
R00707924,1837,349,2000-11-22 13:55:30,0.704207,1
R00707925,1837,380,2000-11-22 13:55:30,0.645585,1
R00707926,1837,648,2000-11-22 13:55:30,0.56244,0
R00707927,1837,2006,2000-11-22 13:55:30,0.610551,0
R00707928,1130,3424,2000-11-22 13:55:41,0.755941,1
R00707929,1130,1262,2000-11-22 13:55:53,0.892136,1
R00707930,1131,73,2000-11-22 13:55:56,0.885199,1
R00707931,1131,296,2000-11-22 13:55:56,0.948341,1
R00707932,1131,1228,2000-11-22 13:55:56,0.940628,1
R00707933,1131,2028,2000-11-22 13:55:56,0.960022,1
R00707934,1837,86,2000-11-22 13:56:01,0.427568,0
R00707935,1837,303,2000-11-22 13:56:01,0.326511,0
R00707936,1837,653,2000-11-22 13:56:01,0.413529,0
R00707937,1837,2429,2000-11-22 13:56:01,0.247446,0
R00707938,1837,2617,2000-11-22 13:56:01,0.480588,0
R00707939,1130,1228,2000-11-22 13:56:07,0.907974,1
R00707940,1130,1307,2000-11-22 13:56:07,0.857117,1
R00707941,1131,1136,2000-11-22 13:56:25,0.955491,1
R00707942,1131,1212,2000-11-22 13:56:25,0.932122,1
R00707943,1131,1235,2000-11-22 13:56:25,0.928706,1
R00707944,1837,2,2000-11-22 13:56:29,0.318479,0
R00707945,1837,316,2000-11-22 13:56:29,0.502922,0
R00707946,1837,736,2000-11-22 13:56:29,0.348517,0
R00707947,1837,1552,2000-11-22 13:56:29,0.395137,0
R00707948,1837,3269,2000-11-22 13:56:29,0.308786,0
R00707949,1130,930,2000-11-22 13:56:41,0.905381,1
R00707950,1130,1203,2000-11-22 13:56:41,0.930136,1
R00707951,1837,44,2000-11-22 13:56:54,0.202472,0
R00707952,1837,208,2000-11-22 13:56:54,0.170534,0
R00707953,1837,1894,2000-11-22 13:56:54,0.204098,0
R00707954,1837,2723,2000-11-22 13:56:54,0.263504,0
R00707955,1130,953,2000-11-22 13:56:56,0.929435,1
R00707956,1130,1704,2000-11-22 13:56:56,0.926078,1
R00707957,1130,3006,2000-11-22 13:56:56,0.90512,1
R00707958,1131,111,2000-11-22 13:56:59,0.95545,1
R00707959,1131,903,2000-11-22 13:56:59,0.927103,1
R00707960,1130,969,2000-11-22 13:57:22,0.912296,1
R00707961,1837,434,2000-11-22 13:57:23,0.278611,0
R00707962,1837,673,2000-11-22 13:57:23,0.13072,0
R00707963,1837,798,2000-11-22 13:57:23,0.19688,0
R00707964,1837,849,2000-11-22 13:57:23,0.149519,0
R00707965,1837,1544,2000-11-22 13:57:23,0.248972,0
R00707966,1837,1779,2000-11-22 13:57:23,0.155967,0
R00707967,1837,3489,2000-11-22 13:57:23,0.224354,0
R00707968,1131,920,2000-11-22 13:57:25,0.935982,1
R00707969,1131,3475,2000-11-22 13:57:25,0.920783,1
R00707970,1130,1288,2000-11-22 13:57:42,0.873767,1
R00707971,1837,168,2000-11-22 13:57:45,0.246901,0
R00707972,1837,1917,2000-11-22 13:57:45,0.339524,0
R00707973,1131,923,2000-11-22 13:58:00,0.966571,1
R00707974,1131,1219,2000-11-22 13:58:00,0.911974,1
R00707975,1131,1263,2000-11-22 13:58:00,0.945111,1
R00707976,1837,761,2000-11-22 13:58:23,0.157966,0
R00707977,1837,836,2000-11-22 13:58:23,0.158027,0
R00707978,1837,1359,2000-11-22 13:58:23,0.125067,0
R00707979,1837,1591,2000-11-22 13:58:23,0.152298,0
R00707980,1837,2822,2000-11-22 13:58:23,0.230473,0
R00707981,1131,913,2000-11-22 13:58:39,0.953917,1
R00707982,1131,919,2000-11-22 13:58:39,0.940871,1
R00707983,1131,1198,2000-11-22 13:58:39,0.971627,1
R00707984,1131,1230,2000-11-22 13:58:39,0.942345,1
R00707985,1131,3006,2000-11-22 13:58:39,0.938902,1
R00707986,1131,3246,2000-11-22 13:58:39,0.912147,1
R00707987,1837,160,2000-11-22 13:58:46,0.082899,0
R00707988,1837,1499,2000-11-22 13:58:46,0.08698,0
R00707989,1837,2322,2000-11-22 13:58:46,0.203543,0
R00707990,1837,546,2000-11-22 13:59:13,0.05038,0
R00707991,1837,2153,2000-11-22 13:59:13,0.066414,0
R00707992,1131,908,2000-11-22 13:59:18,0.97115,1
R00707993,1131,1252,2000-11-22 13:59:18,0.947352,1
R00707994,1131,3634,2000-11-22 13:59:18,0.920856,1
R00707995,1837,2265,2000-11-22 13:59:36,0.072422,0
R00707996,1131,910,2000-11-22 13:59:50,0.952236,1
R00707997,1131,1265,2000-11-22 13:59:50,0.928411,1
R00707998,1131,909,2000-11-22 14:00:18,0.935607,1
R00707999,1131,1247,2000-11-22 14:00:18,0.960806,1
R00708000,1837,592,2000-11-22 14:00:39,0.374207,0
R00708001,1837,1198,2000-11-22 14:00:39,0.815453,1
R00708002,1837,1275,2000-11-22 14:00:39,0.508592,0
R00708003,1837,1291,2000-11-22 14:00:39,0.661281,1
R00708004,1837,2970,2000-11-22 14:00:39,0.503356,0
R00708005,1837,2987,2000-11-22 14:00:39,0.409641,0
R00708006,1131,931,2000-11-22 14:00:52,0.875169,1
R00708007,1131,1188,2000-11-22 14:00:52,0.920296,1
R00708008,1131,1248,2000-11-22 14:00:52,0.935909,1
R00708009,1131,2067,2000-11-22 14:00:52,0.936258,1
R00708010,1837,610,2000-11-22 14:01:07,0.382469,0
R00708011,1837,1587,2000-11-22 14:01:07,0.351866,0
R00708012,1837,2005,2000-11-22 14:01:07,0.338007,0
R00708013,1837,2115,2000-11-22 14:01:07,0.459759,0
R00708014,1837,2193,2000-11-22 14:01:07,0.368658,0
R00708015,1837,2414,2000-11-22 14:01:07,0.310684,0
R00708016,1837,3412,2000-11-22 14:01:07,0.279358,0
R00708017,1837,3479,2000-11-22 14:01:07,0.409145,0
R00708018,1837,1216,2000-11-22 14:01:33,0.460513,0
R00708019,1837,2143,2000-11-22 14:01:33,0.309813,0
R00708020,1837,2421,2000-11-22 14:01:33,0.153204,0
R00708021,1131,954,2000-11-22 14:01:59,0.95715,1
R00708022,1131,1200,2000-11-22 14:01:59,0.939511,1
R00708023,1131,1411,2000-11-22 14:01:59,0.926989,1
R00708024,1131,2130,2000-11-22 14:01:59,0.877813,1
R00708025,1131,2612,2000-11-22 14:01:59,0.941714,1
R00708026,1131,2983,2000-11-22 14:01:59,0.875263,1
R00708027,1837,2422,2000-11-22 14:02:01,0.115202,0
R00708028,1837,2477,2000-11-22 14:02:01,0.154942,0
R00708029,1837,2748,2000-11-22 14:02:01,0.12013,0
R00708030,1131,1208,2000-11-22 14:02:36,0.962418,1
R00708031,1131,1270,2000-11-22 14:02:36,0.94274,1
R00708032,1131,1340,2000-11-22 14:02:36,0.862317,1
R00708033,1131,3384,2000-11-22 14:02:36,0.880954,1
R00708034,1131,3789,2000-11-22 14:02:36,0.953343,1
R00708035,1837,356,2000-11-22 14:03:18,0.768069,1
R00708036,1837,647,2000-11-22 14:03:18,0.619868,0
R00708037,1837,1408,2000-11-22 14:03:18,0.627642,1
R00708038,1837,2028,2000-11-22 14:03:18,0.856995,1
R00708039,1837,266,2000-11-22 14:04:10,0.585005,0
R00708040,1837,466,2000-11-22 14:04:10,0.216461,0
R00708041,1837,1391,2000-11-22 14:04:10,0.258783,0
R00708042,1837,1398,2000-11-22 14:04:10,0.493588,0
R00708043,1837,1488,2000-11-22 14:04:10,0.238943,0
R00708044,1837,1586,2000-11-22 14:04:10,0.298238,0
R00708045,1837,1616,2000-11-22 14:04:10,0.305255,0
R00708046,1837,1619,2000-11-22 14:04:10,0.558662,0
R00708047,1837,473,2000-11-22 14:04:49,0.107886,0
R00708048,1837,1445,2000-11-22 14:04:49,0.115323,0
R00708049,1837,2817,2000-11-22 14:04:49,0.069786,0
R00708050,1131,25,2000-11-22 14:05:09,0.900225,1
R00708051,1131,1196,2000-11-22 14:05:09,0.966696,1
R00708052,1131,1594,2000-11-22 14:05:09,0.915487,1
R00708053,1131,1961,2000-11-22 14:05:09,0.947753,1
R00708054,1131,2871,2000-11-22 14:05:09,0.901991,1
R00708055,1131,1095,2000-11-22 14:05:56,0.927607,1
R00708056,1131,1161,2000-11-22 14:05:56,0.932816,1
R00708057,1131,1293,2000-11-22 14:05:56,0.948597,1
R00708058,1131,1949,2000-11-22 14:05:56,0.954504,1
R00708059,1131,1649,2000-11-22 14:06:27,0.857914,1
R00708060,1131,3105,2000-11-22 14:06:27,0.909832,1
R00708061,1131,959,2000-11-22 14:06:52,0.927477,1
R00708062,1131,1240,2000-11-22 14:06:52,0.954185,1
R00708063,1131,1307,2000-11-22 14:07:19,0.945328,1
R00708064,1131,2904,2000-11-22 14:07:19,0.919579,1
R00708065,1130,1099,2000-11-22 14:18:22,0.897073,1
R00708066,1130,1242,2000-11-22 14:18:22,0.892999,1
R00708067,1130,924,2000-11-22 14:18:40,0.91752,1
R00708068,1130,1240,2000-11-22 14:18:40,0.913623,1
R00708069,1130,589,2000-11-22 14:19:10,0.903766,1
R00708070,1130,1259,2000-11-22 14:19:10,0.872651,1
R00708071,1130,1947,2000-11-22 14:19:28,0.853775,1
R00708072,1130,3481,2000-11-22 14:19:28,0.817322,1
R00708073,1130,1333,2000-11-22 14:19:44,0.772064,1
R00708074,1130,1017,2000-11-22 14:20:06,0.684404,1
R00708075,1130,1036,2000-11-22 14:21:07,0.894166,1
R00708076,1130,1073,2000-11-22 14:21:07,0.802437,1
R00708077,1130,1411,2000-11-22 14:21:48,0.851719,1
R00708078,1130,2324,2000-11-22 14:21:48,0.887916,1
R00708079,1130,750,2000-11-22 14:22:52,0.909354,1
R00708080,1130,1230,2000-11-22 14:23:32,0.873273,1
R00708081,1130,910,2000-11-22 14:23:45,0.892211,1
R00708082,1130,1244,2000-11-22 14:23:57,0.841984,1
R00708083,1130,111,2000-11-22 14:24:29,0.920249,1
R00708084,1130,1252,2000-11-22 14:24:29,0.90966,1
R00708085,1130,1267,2000-11-22 14:24:29,0.906323,1
R00708086,1130,608,2000-11-22 14:24:40,0.916424,1
R00708087,1130,1219,2000-11-22 14:24:40,0.881928,1
R00708088,1130,933,2000-11-22 14:24:54,0.852124,1
R00708089,1130,2212,2000-11-22 14:24:54,0.743084,1
R00708090,1130,3334,2000-11-22 14:24:54,0.867106,1
R00708091,1130,1086,2000-11-22 14:25:07,0.862623,1
R00708092,1130,1953,2000-11-22 14:25:22,0.876948,1
R00708093,1130,1266,2000-11-22 14:25:54,0.864307,1
R00708094,1130,553,2000-11-22 14:26:08,0.802781,1
R00708095,1130,3671,2000-11-22 14:26:08,0.871102,1
R00708096,2751,1633,2000-11-22 14:27:42,0.502671,0
R00708097,2751,1961,2000-11-22 14:30:16,0.716914,1
R00708098,2751,2972,2000-11-22 14:31:10,0.64806,1
R00708099,2751,1246,2000-11-22 14:31:23,0.702452,1
R00708100,2751,1081,2000-11-22 14:31:38,0.487623,0
R00708101,2751,1258,2000-11-22 14:32:03,0.731725,1
R00708102,2751,2301,2000-11-22 14:32:38,0.491424,0
R00708103,1128,253,2000-11-22 14:40:46,0.425615,0
R00708104,1128,1968,2000-11-22 14:40:46,0.625912,1
R00708105,1128,2640,2000-11-22 14:40:46,0.4298,0
R00708106,1128,111,2000-11-22 14:41:20,0.769887,1
R00708107,1128,534,2000-11-22 14:41:20,0.604937,0
R00708108,1128,2105,2000-11-22 14:41:20,0.361473,0
R00708109,1128,2269,2000-11-22 14:41:20,0.205666,0
R00708110,1129,434,2000-11-22 14:43:00,0.268407,0
R00708111,1129,1097,2000-11-22 14:43:00,0.673224,1
R00708112,1129,1222,2000-11-22 14:43:00,0.711224,1
R00708113,1129,1673,2000-11-22 14:44:01,0.747294,1
R00708114,1129,1721,2000-11-22 14:44:01,0.68925,1
R00708115,1128,1041,2000-11-22 14:44:43,0.575931,0
R00708116,1128,527,2000-11-22 14:44:59,0.793229,1
R00708117,1128,1233,2000-11-22 14:44:59,0.692143,1
R00708118,1128,213,2000-11-22 14:45:17,0.598835,0
R00708119,1128,877,2000-11-22 14:45:17,0.337027,0
R00708120,1128,2858,2000-11-22 14:45:38,0.882841,1
R00708121,1128,2966,2000-11-22 14:45:38,0.676161,1
R00708122,1128,296,2000-11-22 14:45:54,0.835458,1
R00708123,1128,1094,2000-11-22 14:45:54,0.573019,0
R00708124,1128,36,2000-11-22 14:46:09,0.668868,1
R00708125,1128,800,2000-11-22 14:46:09,0.725996,1
R00708126,1128,525,2000-11-22 14:47:01,0.31979,0
R00708127,1128,1411,2000-11-22 14:47:01,0.714208,1
R00708128,1128,300,2000-11-22 14:47:18,0.636632,1
R00708129,1128,529,2000-11-22 14:47:18,0.704188,1
R00708130,1128,3163,2000-11-22 14:47:18,0.615167,0
R00708131,1128,1704,2000-11-22 14:47:37,0.760908,1
R00708132,1128,3418,2000-11-22 14:47:37,0.570672,0
R00708133,1128,194,2000-11-22 14:47:52,0.510002,0
R00708134,1128,281,2000-11-22 14:48:20,0.471252,0
R00708135,1128,2329,2000-11-22 14:48:41,0.740212,1
R00708136,1128,3260,2000-11-22 14:48:41,0.569589,0
R00708137,1128,1916,2000-11-22 14:48:54,0.50139,0
R00708138,1128,3108,2000-11-22 14:49:07,0.619772,0
R00708139,1128,337,2000-11-22 14:49:26,0.636148,1
R00708140,1128,1619,2000-11-22 14:49:37,0.467368,0
R00708141,1128,535,2000-11-22 14:49:54,0.628977,1
R00708142,1128,1466,2000-11-22 14:49:54,0.665967,1
R00708143,1128,3129,2000-11-22 14:49:54,0.622914,1
R00708144,1128,1357,2000-11-22 14:50:11,0.649772,1
R00708145,1128,3100,2000-11-22 14:50:11,0.63356,1
R00708146,1129,110,2000-11-22 14:50:16,0.875804,1
R00708147,1129,589,2000-11-22 14:50:16,0.850065,1
R00708148,1129,908,2000-11-22 14:50:16,0.910651,1
R00708149,1129,1035,2000-11-22 14:50:16,0.776902,1
R00708150,1129,2791,2000-11-22 14:50:16,0.807665,1
R00708151,1129,2858,2000-11-22 14:50:16,0.918566,1
R00708152,1129,3512,2000-11-22 14:50:16,0.74415,1
R00708153,1128,1268,2000-11-22 14:50:28,0.48142,0
R00708154,1128,224,2000-11-22 14:50:47,0.427642,0
R00708155,1128,412,2000-11-22 14:50:47,0.443434,0
R00708156,1128,1243,2000-11-22 14:50:47,0.698438,1
R00708157,1128,1682,2000-11-22 14:50:47,0.621044,1
R00708158,1128,2024,2000-11-22 14:51:05,0.408702,0
R00708159,1128,2324,2000-11-22 14:51:05,0.834717,1
R00708160,1128,222,2000-11-22 14:51:18,0.52791,0
R00708161,1128,1120,2000-11-22 14:51:18,0.523885,0
R00708162,1129,1259,2000-11-22 14:51:34,0.843369,1
R00708163,1129,2291,2000-11-22 14:51:34,0.699024,1
R00708164,1129,3555,2000-11-22 14:51:34,0.656869,1
R00708165,1128,1183,2000-11-22 14:51:38,0.592821,0
R00708166,1128,1393,2000-11-22 14:51:38,0.633423,1
R00708167,1128,1673,2000-11-22 14:51:38,0.627662,1
R00708168,1128,425,2000-11-22 14:51:55,0.562785,0
R00708169,1128,991,2000-11-22 14:51:55,0.516475,0
R00708170,1128,1059,2000-11-22 14:51:55,0.497679,0
R00708171,1128,2120,2000-11-22 14:51:55,0.316929,0
R00708172,1129,1580,2000-11-22 14:52:04,0.764901,1
R00708173,1128,3115,2000-11-22 14:52:12,0.353462,0
R00708174,1128,3160,2000-11-22 14:52:12,0.690273,1
R00708175,1128,1396,2000-11-22 14:52:27,0.645444,1
R00708176,1130,596,2000-11-22 14:52:35,0.749749,1
R00708177,1129,524,2000-11-22 14:52:41,0.698692,1
R00708178,1129,2455,2000-11-22 14:52:41,0.565686,0
R00708179,1129,2948,2000-11-22 14:52:41,0.772605,1
R00708180,1128,3105,2000-11-22 14:52:42,0.601175,0
R00708181,1128,3386,2000-11-22 14:52:42,0.574076,0
R00708182,1128,431,2000-11-22 14:52:54,0.622986,1
R00708183,1130,541,2000-11-22 14:53:05,0.931122,1
R00708184,1130,1214,2000-11-22 14:53:05,0.897184,1
R00708185,1128,1639,2000-11-22 14:53:10,0.637999,1
R00708186,1128,1271,2000-11-22 14:53:22,0.656442,1
R00708187,1128,3176,2000-11-22 14:53:22,0.53327,0
R00708188,1128,205,2000-11-22 14:53:42,0.604251,0
R00708189,1128,515,2000-11-22 14:53:42,0.677334,1
R00708190,1128,3118,2000-11-22 14:53:42,0.527761,0
R00708191,1128,14,2000-11-22 14:54:00,0.432239,0
R00708192,1128,151,2000-11-22 14:54:00,0.522704,0
R00708193,1128,2712,2000-11-22 14:54:00,0.394036,0
R00708194,1128,1672,2000-11-22 14:54:11,0.462398,0
R00708195,1129,1327,2000-11-22 14:54:11,0.424881,0
R00708196,1129,1544,2000-11-22 14:54:11,0.41278,0
R00708197,1129,2160,2000-11-22 14:54:11,0.763446,1
R00708198,1129,2792,2000-11-22 14:54:11,0.373185,0
R00708199,1129,3624,2000-11-22 14:54:11,0.725356,1
R00708200,1128,469,2000-11-22 14:54:47,0.29497,0
R00708201,1128,2025,2000-11-22 14:55:05,0.339847,0
R00708202,1128,508,2000-11-22 14:55:18,0.596668,0
R00708203,1128,2112,2000-11-22 14:55:18,0.486691,0
R00708204,1128,57,2000-11-22 14:55:43,0.407383,0
R00708205,1128,488,2000-11-22 14:55:43,0.361432,0
R00708206,1128,781,2000-11-22 14:55:43,0.411914,0
R00708207,1128,230,2000-11-22 14:56:02,0.437904,0
R00708208,1128,454,2000-11-22 14:56:02,0.486202,0
R00708209,1128,1177,2000-11-22 14:56:02,0.67214,1
R00708210,1128,1306,2000-11-22 14:56:15,0.528503,0
R00708211,1128,3252,2000-11-22 14:56:15,0.616977,0
R00708212,1128,350,2000-11-22 14:56:36,0.418402,0
R00708213,1128,1093,2000-11-22 14:56:36,0.428465,0
R00708214,1128,3127,2000-11-22 14:56:37,0.441085,0
R00708215,1128,3145,2000-11-22 14:56:37,0.395204,0
R00708216,1128,34,2000-11-22 14:57:23,0.709659,1
R00708217,1128,745,2000-11-22 14:57:23,0.841994,1
R00708218,1128,904,2000-11-22 14:58:06,0.873474,1
R00708219,1128,910,2000-11-22 14:58:06,0.836339,1
R00708220,1128,926,2000-11-22 14:58:06,0.79128,1
R00708221,1128,1237,2000-11-22 14:58:06,0.780098,1
R00708222,1128,1248,2000-11-22 14:58:06,0.845614,1
R00708223,1128,1250,2000-11-22 14:58:06,0.842569,1
R00708224,1128,899,2000-11-22 14:58:25,0.852026,1
R00708225,1128,908,2000-11-22 14:58:25,0.89052,1
R00708226,1128,2186,2000-11-22 14:58:25,0.867134,1
R00708227,1129,1127,2000-11-22 14:58:39,0.710061,1
R00708228,1128,1945,2000-11-22 14:58:40,0.882627,1
R00708229,1128,1203,2000-11-22 14:58:58,0.848705,1
R00708230,1128,1283,2000-11-22 14:58:58,0.835673,1
R00708231,1128,3871,2000-11-22 14:58:58,0.721752,1
R00708232,1128,3801,2000-11-22 14:59:12,0.834176,1
R00708233,1128,934,2000-11-22 14:59:28,0.693802,1
R00708234,1128,1086,2000-11-22 14:59:28,0.820918,1
R00708235,1129,2683,2000-11-22 14:59:40,0.567636,0
R00708236,1129,2699,2000-11-22 14:59:40,0.407896,0
R00708237,1129,3004,2000-11-22 14:59:40,0.261772,0
R00708238,1128,1226,2000-11-22 14:59:50,0.794484,1
R00708239,1127,215,2000-11-22 15:00:02,0.554801,0
R00708240,1127,858,2000-11-22 15:00:02,0.854813,1
R00708241,1127,922,2000-11-22 15:00:02,0.801934,1
R00708242,1127,1257,2000-11-22 15:00:02,0.619719,0
R00708243,1127,2641,2000-11-22 15:00:02,0.272509,0
R00708244,1127,3093,2000-11-22 15:00:02,0.515175,0
R00708245,1128,932,2000-11-22 15:00:05,0.775425,1
R00708246,1129,2433,2000-11-22 15:00:49,0.599503,0
R00708247,1128,937,2000-11-22 15:00:52,0.715987,1
R00708248,1128,3414,2000-11-22 15:01:05,0.455296,0
R00708249,1128,1943,2000-11-22 15:01:17,0.5015,0
R00708250,1129,2369,2000-11-22 15:01:45,0.332595,0
R00708251,1128,1204,2000-11-22 15:02:16,0.854524,1
R00708252,1128,1219,2000-11-22 15:02:16,0.833429,1
R00708253,1128,1251,2000-11-22 15:02:16,0.748627,1
R00708254,1128,1952,2000-11-22 15:02:16,0.763334,1
R00708255,1128,2300,2000-11-22 15:02:16,0.79708,1
R00708256,1128,924,2000-11-22 15:02:32,0.790662,1
R00708257,1128,1262,2000-11-22 15:02:32,0.858852,1
R00708258,1128,1267,2000-11-22 15:02:32,0.849478,1
R00708259,1129,2712,2000-11-22 15:02:54,0.551664,0
R00708260,1128,1276,2000-11-22 15:03:03,0.819923,1
R00708261,1128,1304,2000-11-22 15:03:03,0.790319,1
R00708262,1128,1950,2000-11-22 15:03:03,0.769257,1
R00708263,1128,2132,2000-11-22 15:03:03,0.751255,1
R00708264,1599,3753,2000-11-22 15:03:27,0.369226,0
R00708265,1128,909,2000-11-22 15:03:35,0.740215,1
R00708266,1128,1201,2000-11-22 15:03:35,0.713891,1
R00708267,1128,1333,2000-11-22 15:03:35,0.691689,1
R00708268,1128,1948,2000-11-22 15:03:35,0.618148,0
R00708269,1128,1949,2000-11-22 15:03:35,0.776283,1
R00708270,1128,2944,2000-11-22 15:03:35,0.667282,1
R00708271,1129,3175,2000-11-22 15:03:47,0.683309,1
R00708272,1128,2732,2000-11-22 15:03:56,0.751136,1
R00708273,1128,3873,2000-11-22 15:03:56,0.676143,1
R00708274,1128,599,2000-11-22 15:04:09,0.804753,1
R00708275,1128,2729,2000-11-22 15:04:09,0.715318,1
R00708276,1129,2716,2000-11-22 15:04:14,0.791838,1
R00708277,1129,3578,2000-11-22 15:04:14,0.876276,1
R00708278,1128,3168,2000-11-22 15:04:30,0.719879,1
R00708279,1128,2922,2000-11-22 15:04:45,0.643111,1
R00708280,1128,2946,2000-11-22 15:04:45,0.619246,0
R00708281,1128,2951,2000-11-22 15:04:45,0.675172,1
R00708282,1128,2529,2000-11-22 15:04:58,0.52653,0
R00708283,1128,968,2000-11-22 15:05:12,0.630439,1
R00708284,1128,2870,2000-11-22 15:05:23,0.543534,0
R00708285,1129,3174,2000-11-22 15:05:30,0.619738,0
R00708286,1128,3494,2000-11-22 15:05:38,0.631132,1
R00708287,1128,2179,2000-11-22 15:05:55,0.428628,0
R00708288,1129,2805,2000-11-22 15:06:13,0.35788,0
R00708289,1129,3623,2000-11-22 15:06:13,0.577901,0
R00708290,1128,912,2000-11-22 15:06:34,0.869369,1
R00708291,1128,913,2000-11-22 15:06:34,0.877616,1
R00708292,1128,1212,2000-11-22 15:06:34,0.840695,1
R00708293,1128,2203,2000-11-22 15:06:34,0.832036,1
R00708294,1128,3089,2000-11-22 15:06:34,0.820166,1
R00708295,1129,1959,2000-11-22 15:06:49,0.70814,1
R00708296,1129,2734,2000-11-22 15:06:49,0.578465,0
R00708297,1128,898,2000-11-22 15:06:56,0.813598,1
R00708298,1128,928,2000-11-22 15:06:56,0.735627,1
R00708299,1128,1939,2000-11-22 15:06:56,0.749427,1
R00708300,1128,929,2000-11-22 15:07:14,0.666308,1
R00708301,1128,930,2000-11-22 15:07:14,0.853322,1
R00708302,1128,951,2000-11-22 15:07:14,0.794805,1
R00708303,1128,1281,2000-11-22 15:07:14,0.724093,1
R00708304,1128,3334,2000-11-22 15:07:14,0.829419,1
R00708305,1128,953,2000-11-22 15:07:45,0.82822,1
R00708306,1128,931,2000-11-22 15:08:01,0.733156,1
R00708307,1128,2204,2000-11-22 15:08:01,0.70785,1
R00708308,1128,2398,2000-11-22 15:08:01,0.718253,1
R00708309,1129,24,2000-11-22 15:08:10,0.51855,0
R00708310,1129,2013,2000-11-22 15:08:10,0.662842,1
