line_id,order_id,sku,placed_at,risk_score,hold
L00450337,533027,22867,2010-11-15 16:02:00,0.083924,1
L00450338,533027,22749,2010-11-15 16:02:00,0.068231,0
L00450339,533027,22900,2010-11-15 16:02:00,0.070262,0
L00450340,533027,22906,2010-11-15 16:02:00,0.071542,0
L00450341,533027,22909,2010-11-15 16:02:00,0.11073,1
L00450342,533027,22910,2010-11-15 16:02:00,0.128104,1
L00450343,533027,22940,2010-11-15 16:02:00,0.339471,1
L00450344,533027,22943,2010-11-15 16:02:00,0.4339,1
L00450345,533027,22952,2010-11-15 16:02:00,0.092657,1
L00450346,533027,22746,2010-11-15 16:02:00,0.074023,0
L00450347,533027,22748,2010-11-15 16:02:00,0.356704,1
L00450348,533027,22745,2010-11-15 16:02:00,0.075539,0
L00450349,533027,22747,2010-11-15 16:02:00,0.178305,1
L00450350,533027,22616,2010-11-15 16:02:00,0.066807,0
L00450351,533027,22904,2010-11-15 16:02:00,0.068,0
L00450352,533027,22744,2010-11-15 16:02:00,0.094588,1
L00450353,533027,22818,2010-11-15 16:02:00,0.068484,0
L00450354,533027,22742,2010-11-15 16:02:00,0.071131,0
L00450355,533027,22623,2010-11-15 16:02:00,0.092384,1
L00450356,533027,22629,2010-11-15 16:02:00,0.087897,1
L00450357,533027,22630,2010-11-15 16:02:00,0.178598,1
L00450358,533027,22631,2010-11-15 16:02:00,0.215554,1
L00450359,533027,22743,2010-11-15 16:02:00,0.066323,0
L00450360,533027,22635,2010-11-15 16:02:00,0.206232,1
L00450361,533027,22636,2010-11-15 16:02:00,0.155188,1
L00450362,533027,22652,2010-11-15 16:02:00,0.143841,1
L00450363,533027,22654,2010-11-15 16:02:00,0.287423,1
L00450364,533027,22659,2010-11-15 16:02:00,0.154761,1
L00450365,533027,22669,2010-11-15 16:02:00,0.080192,1
L00450366,533027,22693,2010-11-15 16:02:00,0.083824,1
L00450367,533027,22694,2010-11-15 16:02:00,0.087111,1
L00450368,533027,22634,2010-11-15 16:02:00,0.212638,1
L00450369,533027,22725,2010-11-15 16:02:00,0.100991,1
L00450370,533027,22713,2010-11-15 16:02:00,0.096569,1
L00450371,533027,22740,2010-11-15 16:02:00,0.068482,0
L00450372,533027,22738,2010-11-15 16:02:00,0.069526,0
L00450373,533027,22732,2010-11-15 16:02:00,0.069544,0
L00450374,533027,22731,2010-11-15 16:02:00,0.068578,0
L00450375,533027,22734,2010-11-15 16:02:00,0.069796,0
L00450376,533027,22729,2010-11-15 16:02:00,0.096571,1
L00450377,533027,22728,2010-11-15 16:02:00,0.154288,1
L00450378,533027,22727,2010-11-15 16:02:00,0.105196,1
L00450379,533027,22726,2010-11-15 16:02:00,0.12367,1
L00450380,533027,22730,2010-11-15 16:02:00,0.092919,1
L00450381,533028,22470,2010-11-15 16:03:00,0.115099,1
L00450503,533057,20971,2010-11-15 16:23:00,0.011572,0
L00450504,533057,22149,2010-11-15 16:23:00,0.014596,0
L00450505,533057,22759,2010-11-15 16:23:00,0.013161,0
L00450506,533057,20972,2010-11-15 16:23:00,0.012037,0
L00450507,533057,22419,2010-11-15 16:23:00,0.009671,0
L00450510,533059,85048,2010-11-15 16:44:00,0.202084,1
L00450511,533059,21186,2010-11-15 16:44:00,0.015476,0
L00450512,533061,22470,2010-11-15 16:53:00,0.036675,0
L00450529,533064,22750,2010-11-15 17:01:00,0.010543,0
L00450530,533064,22751,2010-11-15 17:01:00,0.008178,0
L00450531,533064,22734,2010-11-15 17:01:00,0.008529,0
L00450532,533064,22952,2010-11-15 17:01:00,0.010789,0
L00450533,533064,22755,2010-11-15 17:01:00,0.010411,0
L00450534,533064,21888,2010-11-15 17:01:00,0.022952,0
L00450535,533064,22749,2010-11-15 17:01:00,0.008115,0
L00450536,533064,22753,2010-11-15 17:01:00,0.010756,0
L00450537,533064,85084,2010-11-15 17:01:00,0.007905,0
L00450538,533064,22622,2010-11-15 17:01:00,0.007946,0
L00450539,533064,22940,2010-11-15 17:01:00,0.054933,0
L00450540,533064,22938,2010-11-15 17:01:00,0.008696,0
L00450541,533064,22142,2010-11-15 17:01:00,0.007851,0
L00450542,533064,22855,2010-11-15 17:01:00,0.008206,0
L00450543,533064,22753,2010-11-15 17:01:00,0.010783,0
L00450544,533064,22801,2010-11-15 17:01:00,0.13887,1
L00450545,533064,22906,2010-11-15 17:01:00,0.008477,0
L00450546,533064,22748,2010-11-15 17:01:00,0.056455,0
L00450547,533064,22141,2010-11-15 17:01:00,0.045217,0
L00450548,533064,22144,2010-11-15 17:01:00,0.007566,0
L00450549,533064,22746,2010-11-15 17:01:00,0.008638,0
L00450550,533064,90114,2010-11-15 17:01:00,0.009368,0
L00450551,533064,22550,2010-11-15 17:01:00,0.009384,0
L00450552,533064,22144,2010-11-15 17:01:00,0.007566,0
L00450553,533064,22589,2010-11-15 17:01:00,0.008077,0
L00450554,533064,22899,2010-11-15 17:01:00,0.014509,0
L00450555,533064,82482,2010-11-15 17:01:00,0.014103,0
L00450556,533064,22588,2010-11-15 17:01:00,0.00802,0
L00450557,533064,51008,2010-11-15 17:01:00,0.008078,0
L00450558,533064,21624,2010-11-15 17:01:00,0.007776,0
L00450559,533064,22548,2010-11-15 17:01:00,0.007114,0
L00450560,533064,22956,2010-11-15 17:01:00,0.010102,0
L00450561,533064,22955,2010-11-15 17:01:00,0.009455,0
L00450562,533064,22818,2010-11-15 17:01:00,0.007981,0
L00450563,533064,84559D,2010-11-15 17:01:00,0.009478,0
L00450564,533064,22532,2010-11-15 17:01:00,0.007777,0
L00450565,533064,22529,2010-11-15 17:01:00,0.00804,0
L00450566,533064,21623,2010-11-15 17:01:00,0.012293,0
L00450567,533064,72815,2010-11-15 17:01:00,0.022578,0
L00450568,533064,22034,2010-11-15 17:01:00,0.020187,0
L00450569,533064,22042,2010-11-15 17:01:00,0.014405,0
L00450570,533064,22141,2010-11-15 17:01:00,0.044669,0
L00450571,533064,22444,2010-11-15 17:01:00,0.048172,0
L00450572,533064,84031B,2010-11-15 17:01:00,0.006832,0
L00450573,533064,84032A,2010-11-15 17:01:00,0.011441,0
L00450574,533064,22564,2010-11-15 17:01:00,0.015989,0
L00450575,533064,22563,2010-11-15 17:01:00,0.006961,0
L00450576,533064,22435,2010-11-15 17:01:00,0.011233,0
L00450577,533064,22562,2010-11-15 17:01:00,0.007104,0
L00450578,533064,22543,2010-11-15 17:01:00,0.008825,0
L00451072,533070,21479,2010-11-15 17:37:00,0.018329,0
L00451073,533070,22188,2010-11-15 17:37:00,0.013758,0
L00451074,533070,22768,2010-11-15 17:37:00,0.129218,1
L00451075,533070,22119,2010-11-15 17:37:00,0.012309,0
L00451076,533070,22118,2010-11-15 17:37:00,0.012286,0
L00451077,533070,22121,2010-11-15 17:37:00,0.013036,0
L00451078,533070,21754,2010-11-15 17:37:00,0.02718,0
L00451079,533070,21361,2010-11-15 17:37:00,0.028936,0
L00451080,533070,21360,2010-11-15 17:37:00,0.013132,0
L00451081,533070,84032B,2010-11-15 17:37:00,0.015246,0
L00451082,533070,22837,2010-11-15 17:37:00,0.016185,0
L00451083,533070,84884A,2010-11-15 17:37:00,0.011959,0
L00451084,533070,20704,2010-11-15 17:37:00,0.015581,0
L00451085,533070,84029E,2010-11-15 17:37:00,0.016213,0
L00451086,533070,21486,2010-11-15 17:37:00,0.012471,0
L00451087,533070,20695,2010-11-15 17:37:00,0.014927,0
L00451088,533070,22618,2010-11-15 17:37:00,0.299898,1
L00451089,533070,22617,2010-11-15 17:37:00,0.076692,0
L00451090,533070,84032A,2010-11-15 17:37:00,0.021368,0
L00451091,533070,22111,2010-11-15 17:37:00,0.02866,0
L00451092,533070,20705,2010-11-15 17:37:00,0.018133,0
L00451095,533070,22451,2010-11-15 17:37:00,0.017274,0
L00451115,533070,22450,2010-11-15 17:37:00,0.020958,0
L00451116,533070,22551,2010-11-15 17:37:00,0.017371,0
L00451117,533070,21064,2010-11-15 17:37:00,0.026635,0
L00451118,533070,22273,2010-11-15 17:37:00,0.016564,0
L00451119,533070,21892,2010-11-15 17:37:00,0.014301,0
L00451120,533070,21841,2010-11-15 17:37:00,0.013009,0
L00451121,533070,22619,2010-11-15 17:37:00,0.013424,0
L00451122,533070,21891,2010-11-15 17:37:00,0.069806,0
L00451123,533070,84032A,2010-11-15 17:37:00,0.021368,0
L00451124,533070,21891,2010-11-15 17:37:00,0.069564,0
L00451137,533070,22449,2010-11-15 17:37:00,0.018507,0
L00451138,533070,22620,2010-11-15 17:37:00,0.081219,1
L00451139,533070,22619,2010-11-15 17:37:00,0.013424,0
L00451140,533070,22438,2010-11-15 17:37:00,0.014796,0
L00451141,533070,85226A,2010-11-15 17:37:00,0.012513,0
L00451142,533070,22633,2010-11-15 17:37:00,0.024671,0
L00451143,533070,22780,2010-11-15 17:37:00,0.03456,0
L00451144,533070,22779,2010-11-15 17:37:00,0.037833,0
L00451145,533070,22271,2010-11-15 17:37:00,0.01424,0
L00451146,533070,22272,2010-11-15 17:37:00,0.012357,0
L00451147,533070,84898F,2010-11-15 17:37:00,0.017595,0
L00451148,533070,22587,2010-11-15 17:37:00,0.014629,0
L00451149,533070,22940,2010-11-15 17:37:00,0.095412,1
L00451150,533070,22940,2010-11-15 17:37:00,0.095412,1
L00451151,533070,22271,2010-11-15 17:37:00,0.01424,0
L00451152,533070,22632,2010-11-15 17:37:00,0.032968,0
L00451153,533070,22867,2010-11-15 17:37:00,0.018241,0
L00451154,533070,22551,2010-11-15 17:37:00,0.017371,0
L00451155,533070,22555,2010-11-15 17:37:00,0.018931,0
L00451156,533070,22554,2010-11-15 17:37:00,0.019897,0
L00451157,533070,22553,2010-11-15 17:37:00,0.031188,0
L00451158,533070,22556,2010-11-15 17:37:00,0.022506,0
L00451159,533070,22554,2010-11-15 17:37:00,0.019897,0
L00451160,533070,22557,2010-11-15 17:37:00,0.027889,0
L00451161,533071,22693,2010-11-15 17:41:00,0.059792,0
L00451162,533072,79190B,2010-11-15 17:43:00,0.01549,0
L00451163,533072,21421,2010-11-15 17:43:00,0.014152,0
L00451164,533072,21819,2010-11-15 17:43:00,0.014549,0
L00451165,533072,21818,2010-11-15 17:43:00,0.014166,0
L00451166,533072,21378,2010-11-15 17:43:00,0.015923,0
L00451167,533072,22892,2010-11-15 17:43:00,0.130464,1
L00451168,533072,22556,2010-11-15 17:43:00,0.024164,0
L00451169,533072,22194,2010-11-15 17:43:00,0.016776,0
L00451170,533072,22727,2010-11-15 17:43:00,0.027573,0
L00451171,533072,22174,2010-11-15 17:43:00,0.013196,0
L00451172,533072,22178,2010-11-15 17:43:00,0.047483,0
L00451173,533072,21375,2010-11-15 17:43:00,0.018284,0
L00451174,533073,22699,2010-11-15 17:44:00,0.027851,0
L00451175,533073,22698,2010-11-15 17:44:00,0.079215,0
L00451176,533073,22697,2010-11-15 17:44:00,0.028798,0
L00451177,533073,84031B,2010-11-15 17:44:00,0.007233,0
L00451178,533073,22423,2010-11-15 17:44:00,0.081832,1
L00451179,533074,21348,2010-11-16 07:52:00,0.008367,0
L00451180,533074,22423,2010-11-16 07:52:00,0.068136,0
L00451181,533074,20826,2010-11-16 07:52:00,0.013118,0
L00451182,533074,20827,2010-11-16 07:52:00,0.013115,0
L00451183,533074,79164,2010-11-16 07:52:00,0.0091,0
L00451184,533074,18098C,2010-11-16 07:52:00,0.008233,0
L00451185,533074,79302M,2010-11-16 07:52:00,0.010028,0
L00451186,533074,79321,2010-11-16 07:52:00,0.029809,0
L00451187,533074,22582,2010-11-16 07:52:00,0.017039,0
L00451188,533074,21899,2010-11-16 07:52:00,0.007812,0
L00451189,533074,35095B,2010-11-16 07:52:00,0.009693,0
L00451190,533074,21828,2010-11-16 07:52:00,0.009488,0
L00451191,533074,21830,2010-11-16 07:52:00,0.012879,0
L00451192,533074,18094C,2010-11-16 07:52:00,0.024976,0
L00451193,533074,21900,2010-11-16 07:52:00,0.008286,0
L00451194,533074,21901,2010-11-16 07:52:00,0.008069,0
L00451195,533074,21902,2010-11-16 07:52:00,0.008226,0
L00451196,533074,21027,2010-11-16 07:52:00,0.010026,0
L00451197,533074,21028,2010-11-16 07:52:00,0.011571,0
L00451198,533074,21030,2010-11-16 07:52:00,0.011562,0
L00451199,533074,22585,2010-11-16 07:52:00,0.014819,0
L00451200,533074,82600,2010-11-16 07:52:00,0.01144,0
L00451201,533074,21209,2010-11-16 07:52:00,0.019845,0
L00451202,533074,21202,2010-11-16 07:52:00,0.010466,0
L00451203,533074,85230G,2010-11-16 07:52:00,0.01238,0
L00451204,533074,20878,2010-11-16 07:52:00,0.009629,0
L00451205,533074,72816,2010-11-16 07:52:00,0.010225,0
L00451206,533074,22186,2010-11-16 07:52:00,0.015376,0
L00451207,533074,22130,2010-11-16 07:52:00,0.012354,0
L00451208,533074,22141,2010-11-16 07:52:00,0.055282,0
L00451209,533074,22144,2010-11-16 07:52:00,0.00939,0
L00451210,533074,21814,2010-11-16 07:52:00,0.010154,0
L00451211,533074,21815,2010-11-16 07:52:00,0.020108,0
L00451212,533074,22909,2010-11-16 07:52:00,0.016436,0
L00451213,533074,22306,2010-11-16 07:52:00,0.010251,0
L00451214,533074,22952,2010-11-16 07:52:00,0.013349,0
L00451215,533074,44242B,2010-11-16 07:52:00,0.014394,0
L00451216,533074,22243,2010-11-16 07:52:00,0.017245,0
L00451217,533074,22244,2010-11-16 07:52:00,0.01481,0
L00451218,533074,22245,2010-11-16 07:52:00,0.007841,0
L00451219,533074,22467,2010-11-16 07:52:00,0.125745,1
L00451220,533074,21194,2010-11-16 07:52:00,0.011226,0
L00451221,533074,21031,2010-11-16 07:52:00,0.066122,0
L00451222,533074,21190,2010-11-16 07:52:00,0.009292,0
L00451223,533074,21187,2010-11-16 07:52:00,0.009346,0
L00451224,533074,21165,2010-11-16 07:52:00,0.014722,0
L00451225,533074,22644,2010-11-16 07:52:00,0.019574,0
L00451226,533074,20823,2010-11-16 07:52:00,0.011379,0
L00451227,533074,22646,2010-11-16 07:52:00,0.032254,0
L00451228,533074,84683,2010-11-16 07:52:00,0.010247,0
L00451229,533074,22464,2010-11-16 07:52:00,0.056723,0
L00451230,533074,22224,2010-11-16 07:52:00,0.012949,0
L00451231,533074,20893,2010-11-16 07:52:00,0.040818,0
L00451232,533074,20894,2010-11-16 07:52:00,0.01807,0
L00451233,533074,21733,2010-11-16 07:52:00,0.022432,0
L00451234,533074,71459,2010-11-16 07:52:00,0.029662,0
L00451235,533074,71477,2010-11-16 07:52:00,0.048217,0
L00451236,533074,84755,2010-11-16 07:52:00,0.016832,0
L00451237,533074,84950,2010-11-16 07:52:00,0.024672,0
L00451238,533074,84970L,2010-11-16 07:52:00,0.008753,0
L00451239,533074,84970S,2010-11-16 07:52:00,0.009523,0
L00451240,533074,85123A,2010-11-16 07:52:00,0.049699,0
L00451241,533074,22252,2010-11-16 07:52:00,0.010639,0
L00451242,533074,84945,2010-11-16 07:52:00,0.011178,0
L00451243,533074,85118,2010-11-16 07:52:00,0.015965,0
L00451244,533074,17129F,2010-11-16 07:52:00,0.466137,1
L00451245,533074,85230A,2010-11-16 07:52:00,0.010941,0
L00451246,533074,85230B,2010-11-16 07:52:00,0.012055,0
L00451247,533074,85230E,2010-11-16 07:52:00,0.011041,0
L00451248,533074,22645,2010-11-16 07:52:00,0.012619,0
L00451249,533074,72811,2010-11-16 07:52:00,0.012248,0
L00451250,533074,72780,2010-11-16 07:52:00,0.011435,0
L00451251,533074,85230F,2010-11-16 07:52:00,0.010238,0
L00451252,533074,84029G,2010-11-16 07:52:00,0.011878,0
L00451253,533074,21544,2010-11-16 07:52:00,0.034651,0
L00451254,533074,22781,2010-11-16 07:52:00,0.108429,1
L00451255,533074,22943,2010-11-16 07:52:00,0.097059,1
L00451256,533074,15036,2010-11-16 07:52:00,0.098448,1
L00451257,533074,17003,2010-11-16 07:52:00,0.009744,0
L00451258,533074,16206B,2010-11-16 07:52:00,0.012294,0
L00451259,533074,20665,2010-11-16 07:52:00,0.014749,0
L00451260,533074,21648,2010-11-16 07:52:00,0.018433,0
L00451261,533074,20750,2010-11-16 07:52:00,0.009606,0
L00451262,533074,20681,2010-11-16 07:52:00,0.041753,0
L00451263,533074,21643,2010-11-16 07:52:00,0.022314,0
L00451264,533074,20684,2010-11-16 07:52:00,0.027747,0
L00451265,533074,20682,2010-11-16 07:52:00,0.011741,0
L00451266,533074,22114,2010-11-16 07:52:00,0.016002,0
L00451267,533074,21488,2010-11-16 07:52:00,0.008337,0
L00451268,533074,21486,2010-11-16 07:52:00,0.008317,0
L00451269,533074,21485,2010-11-16 07:52:00,0.011994,0
L00451270,533074,71510,2010-11-16 07:52:00,0.013185,0
L00451271,533074,21484,2010-11-16 07:52:00,0.013043,0
L00451272,533074,21481,2010-11-16 07:52:00,0.010868,0
L00451273,533074,15060B,2010-11-16 07:52:00,0.379928,1
L00451274,533074,20686,2010-11-16 07:52:00,0.023753,0
L00451284,533078,POST,2010-11-16 09:08:00,0.020833,0
L00451285,533078,21731,2010-11-16 09:08:00,0.007141,0
L00451286,533078,21561,2010-11-16 09:08:00,0.004797,0
L00451287,533078,21558,2010-11-16 09:08:00,0.007896,0
L00451288,533078,22328,2010-11-16 09:08:00,0.007339,0
L00451289,533078,22352,2010-11-16 09:08:00,0.018181,0
L00451290,533079,22632,2010-11-16 09:13:00,0.212369,1
L00451291,533079,22666,2010-11-16 09:13:00,0.219046,1
L00451292,533079,84978,2010-11-16 09:13:00,0.131593,1
L00451293,533079,71459,2010-11-16 09:13:00,0.250019,1
L00451294,533079,22465,2010-11-16 09:13:00,0.310332,1
L00451295,533079,71477,2010-11-16 09:13:00,0.433083,1
L00451296,533079,48116,2010-11-16 09:13:00,0.075222,0
L00451297,533079,22844,2010-11-16 09:13:00,0.189893,1
L00451298,533079,22784,2010-11-16 09:13:00,0.326473,1
L00451299,533079,85123A,2010-11-16 09:13:00,0.366599,1
L00451300,533079,48187,2010-11-16 09:13:00,0.10817,1
L00451361,533083,21906,2010-11-16 09:50:00,0.01553,0
L00451362,533083,85014B,2010-11-16 09:50:00,0.016983,0
L00451363,533083,21868,2010-11-16 09:50:00,0.038407,0
L00451364,533083,37370,2010-11-16 09:50:00,0.031695,0
L00451365,533083,22111,2010-11-16 09:50:00,0.027592,0
L00451366,533083,22866,2010-11-16 09:50:00,0.025233,0
L00451367,533083,22626,2010-11-16 09:50:00,0.013393,0
L00451368,533083,22627,2010-11-16 09:50:00,0.012841,0
L00451369,533083,22624,2010-11-16 09:50:00,0.01502,0
L00451370,533083,21741,2010-11-16 09:50:00,0.019685,0
L00451371,533083,21192,2010-11-16 09:50:00,0.01364,0
L00451372,533083,21260,2010-11-16 09:50:00,0.012543,0
L00451373,533083,22633,2010-11-16 09:50:00,0.02577,0
L00451374,533083,35471D,2010-11-16 09:50:00,0.013962,0
L00451375,533083,22191,2010-11-16 09:50:00,0.016208,0
L00451376,533083,84625C,2010-11-16 09:50:00,0.100328,1
L00451377,533083,22423,2010-11-16 09:50:00,0.100889,1
L00451378,533083,84987,2010-11-16 09:50:00,0.012129,0
L00451379,533083,22949,2010-11-16 09:50:00,0.03935,0
L00451380,533083,84988,2010-11-16 09:50:00,0.012917,0
L00451381,533083,22194,2010-11-16 09:50:00,0.012752,0
L00451382,533083,22193,2010-11-16 09:50:00,0.026826,0
L00451383,533083,22192,2010-11-16 09:50:00,0.032248,0
L00451384,533083,47566,2010-11-16 09:50:00,0.021895,0
L00451385,533083,22088,2010-11-16 09:50:00,0.012825,0
L00451386,533083,21621,2010-11-16 09:50:00,0.029496,0
L00451387,533083,21584,2010-11-16 09:50:00,0.013629,0
L00451388,533083,21017,2010-11-16 09:50:00,0.014531,0
L00451389,533084,22130,2010-11-16 09:51:00,0.013407,0
L00451390,533084,21824,2010-11-16 09:51:00,0.010145,0
L00451391,533084,22168,2010-11-16 09:51:00,0.099403,1
L00451392,533084,84978,2010-11-16 09:51:00,0.015304,0
L00451393,533084,18097C,2010-11-16 09:51:00,0.009524,0
L00451394,533084,22487,2010-11-16 09:51:00,0.017359,0
L00451395,533085,22367,2010-11-16 09:56:00,0.006969,0
L00451396,533085,21156,2010-11-16 09:56:00,0.009269,0
L00451397,533085,47591B,2010-11-16 09:56:00,0.006399,0
L00451398,533085,47591D,2010-11-16 09:56:00,0.008073,0
L00451399,533085,20975,2010-11-16 09:56:00,0.006586,0
L00451400,533085,20974,2010-11-16 09:56:00,0.007195,0
L00451401,533085,20979,2010-11-16 09:56:00,0.028834,0
L00451402,533085,20977,2010-11-16 09:56:00,0.005981,0
L00451403,533085,85167B,2010-11-16 09:56:00,0.007013,0
L00451404,533085,21278,2010-11-16 09:56:00,0.009568,0
L00451405,533085,21333,2010-11-16 09:56:00,0.020709,0
L00451406,533085,22909,2010-11-16 09:56:00,0.011736,0
L00451407,533085,22847,2010-11-16 09:56:00,0.011369,0
L00451408,533085,11001,2010-11-16 09:56:00,0.020216,0
L00451409,533085,20978,2010-11-16 09:56:00,0.00608,0
L00451410,533086,21843,2010-11-16 10:00:00,0.073764,0
L00451411,533086,21527,2010-11-16 10:00:00,0.236107,1
L00451412,533086,21429,2010-11-16 10:00:00,0.021983,0
L00451413,533086,21430,2010-11-16 10:00:00,0.025019,0
L00451590,533091,22150,2010-11-16 10:24:00,0.011457,0
L00451591,533091,21165,2010-11-16 10:24:00,0.021659,0
L00451592,533091,21876,2010-11-16 10:24:00,0.019533,0
L00451593,533091,22077,2010-11-16 10:24:00,0.022041,0
L00451594,533091,85049A,2010-11-16 10:24:00,0.025742,0
L00451595,533091,21733,2010-11-16 10:24:00,0.033431,0
L00451596,533091,22865,2010-11-16 10:24:00,0.02445,0
L00451597,533091,84879,2010-11-16 10:24:00,0.017898,0
L00451598,533091,48111,2010-11-16 10:24:00,0.010861,0
L00451599,533091,48194,2010-11-16 10:24:00,0.012852,0
L00451600,533091,21868,2010-11-16 10:24:00,0.037569,0
L00451601,533091,22804,2010-11-16 10:24:00,0.014956,0
L00451602,533091,71477,2010-11-16 10:24:00,0.079136,0
L00451603,533091,22568,2010-11-16 10:24:00,0.014541,0
L00451604,533091,22570,2010-11-16 10:24:00,0.016945,0
L00451605,533091,21114,2010-11-16 10:24:00,0.013419,0
L00451606,533091,22112,2010-11-16 10:24:00,0.021019,0
L00451607,533091,22835,2010-11-16 10:24:00,0.017919,0
L00451608,533091,22113,2010-11-16 10:24:00,0.014715,0
L00451609,533091,48129,2010-11-16 10:24:00,0.010162,0
L00451658,533096,21124,2010-11-16 10:56:00,0.029536,0
L00451659,533096,21122,2010-11-16 10:56:00,0.029018,0
L00451660,533096,47590B,2010-11-16 10:56:00,0.036326,0
L00451661,533096,47590A,2010-11-16 10:56:00,0.064252,0
L00451662,533096,47599B,2010-11-16 10:56:00,0.029783,0
L00451663,533096,47599A,2010-11-16 10:56:00,0.02824,0
L00451664,533096,22236,2010-11-16 10:56:00,0.489998,1
L00451665,533096,47591D,2010-11-16 10:56:00,0.036606,0
L00451666,533096,22139,2010-11-16 10:56:00,0.09827,1
L00451667,533096,22584,2010-11-16 10:56:00,0.036289,0
L00451668,533096,72741,2010-11-16 10:56:00,0.046935,0
L00451669,533096,22784,2010-11-16 10:56:00,0.138316,1
L00451670,533096,21136,2010-11-16 10:56:00,0.028048,0
L00451671,533096,C2,2010-11-16 10:56:00,0.691489,1
L00451672,533096,22365,2010-11-16 10:56:00,0.026413,0
L00451673,533096,22367,2010-11-16 10:56:00,0.031726,0
L00451674,533096,21126,2010-11-16 10:56:00,0.031368,0
L00451675,533096,84991,2010-11-16 10:56:00,0.04061,0
L00451676,533096,22417,2010-11-16 10:56:00,0.030486,0
L00451677,533096,84880,2010-11-16 10:56:00,0.034014,0
L00451678,533096,21212,2010-11-16 10:56:00,0.053105,0
L00451679,533096,21356,2010-11-16 10:56:00,0.030657,0
L00451680,533096,47580,2010-11-16 10:56:00,0.037106,0
L00451681,533096,37500,2010-11-16 10:56:00,0.027684,0
L00451682,533096,21110,2010-11-16 10:56:00,0.035906,0
L00451683,533096,22951,2010-11-16 10:56:00,0.036823,0
L00451684,533096,21108,2010-11-16 10:56:00,0.028276,0
L00451685,533096,21109,2010-11-16 10:56:00,0.029746,0
L00451686,533096,22617,2010-11-16 10:56:00,0.172501,1
L00451687,533096,21720,2010-11-16 10:56:00,0.033346,0
L00451688,533096,21125,2010-11-16 10:56:00,0.031131,0
L00451689,533096,22821,2010-11-16 10:56:00,0.044119,0
L00451690,533096,22813,2010-11-16 10:56:00,0.036894,0
L00451691,533096,21721,2010-11-16 10:56:00,0.032264,0
L00451692,533097,22694,2010-11-16 11:02:00,0.009771,0
L00451693,533097,84029E,2010-11-16 11:02:00,0.008905,0
L00451694,533097,21481,2010-11-16 11:02:00,0.010106,0
L00451695,533097,85123A,2010-11-16 11:02:00,0.040176,0
L00451696,533097,84029G,2010-11-16 11:02:00,0.010151,0
L00451697,533097,21544,2010-11-16 11:02:00,0.027289,0
L00451698,533097,20972,2010-11-16 11:02:00,0.007894,0
L00451699,533097,22862,2010-11-16 11:02:00,0.007736,0
L00451700,533097,21479,2010-11-16 11:02:00,0.01024,0
L00451701,533097,22111,2010-11-16 11:02:00,0.015565,0
L00451702,533098,21216,2010-11-16 11:14:00,0.017088,0
L00451703,533098,22144,2010-11-16 11:14:00,0.014586,0
L00451704,533098,22423,2010-11-16 11:14:00,0.15197,1
L00451705,533098,22666,2010-11-16 11:14:00,0.041489,0
L00451706,533098,22667,2010-11-16 11:14:00,0.101016,1
L00451794,533105,21481,2010-11-16 11:53:00,0.05238,0
L00452062,533118,22687,2010-11-16 12:31:00,0.017459,0
L00452063,533120,21870,2010-11-16 12:32:00,0.026489,0
L00452064,533120,21169,2010-11-16 12:32:00,0.015144,0
L00452065,533120,21166,2010-11-16 12:32:00,0.017383,0
L00452066,533120,21181,2010-11-16 12:32:00,0.020739,0
L00452067,533120,21786,2010-11-16 12:32:00,0.014842,0
L00452068,533120,20754,2010-11-16 12:32:00,0.017056,0
L00452069,533120,21210,2010-11-16 12:32:00,0.01721,0
L00452070,533120,21874,2010-11-16 12:32:00,0.024,0
L00452072,533120,21871,2010-11-16 12:32:00,0.018431,0
L00452073,533120,21908,2010-11-16 12:32:00,0.014215,0
L00452074,533120,84978,2010-11-16 12:32:00,0.018974,0
L00452075,533120,20914,2010-11-16 12:32:00,0.026572,0
L00452076,533120,20725,2010-11-16 12:32:00,0.040457,0
L00452077,533120,21877,2010-11-16 12:32:00,0.013299,0
L00452078,533120,21914,2010-11-16 12:32:00,0.017728,0
L00452079,533120,82583,2010-11-16 12:32:00,0.016346,0
L00452080,533120,20685,2010-11-16 12:32:00,0.016964,0
L00452081,533120,21777,2010-11-16 12:32:00,0.033648,0
L00452082,533120,82580,2010-11-16 12:32:00,0.029888,0
L00452083,533120,21833,2010-11-16 12:32:00,0.014086,0
L00452084,533120,48184,2010-11-16 12:32:00,0.0159,0
L00452085,533120,21524,2010-11-16 12:32:00,0.012425,0
L00452086,533120,22418,2010-11-16 12:32:00,0.048403,0
L00452087,533120,84849D,2010-11-16 12:32:00,0.020044,0
L00452088,533121,22734,2010-11-16 12:33:00,0.0196,0
L00452115,533128,22083,2010-11-16 12:48:00,0.009773,0
L00452116,533128,84879,2010-11-16 12:48:00,0.011344,0
L00452117,533128,21537,2010-11-16 12:48:00,0.009221,0
L00452118,533128,21533,2010-11-16 12:48:00,0.01299,0
L00452119,533128,21217,2010-11-16 12:48:00,0.024533,0
L00452120,533128,22837,2010-11-16 12:48:00,0.008694,0
L00452121,533128,22834,2010-11-16 12:48:00,0.011702,0
L00452122,533128,20750,2010-11-16 12:48:00,0.008077,0
L00452123,533128,22840,2010-11-16 12:48:00,0.021596,0
L00452124,533128,84030E,2010-11-16 12:48:00,0.007273,0
